track_id,launch_spin_rate,apex_t,apex_x,apex_y,apex_z,landing_t,landing_x,landing_y,landing_z
1c26738f-44cc-4cd2-930f-c63ce8ae867e,4145.531358178139,1.7055666859258576,24.424375635551023,56.655227193931324,11.380126834853716,3.379394882366626,62.48566707533887,73.3279166845094,0.05021669902647616
d70047ed-bfee-4969-b670-ce988a464812,9045.482596876565,2.3991301231940856,34.52100763727294,63.605474227534174,22.785541487859614,4.945564466304292,75.67307958143525,82.30903923047961,0.1336122363202966
097724ad-5813-4c99-8813-52dd13226549,8038.045749553285,2.0587132853984214,28.835200509677655,52.39726758289729,16.043799268877443,4.124162518360803,67.1935538164101,62.34606647743874,0.040938359718587565
ab886492-84fc-44db-aa4c-6400f3419047,9666.434077754106,2.8148349581049046,45.02568486188865,71.6957618669436,30.33666072550209,5.697828820452188,90.40255572020934,97.36163917264037,0.038365140435034736
05ebea5f-219a-4cf8-843e-3272e9727971,8071.433845312337,2.3042960134818182,31.783808504513303,57.25767485090412,20.96863192659899,4.7267671397315345,69.92296634074573,69.86554201042233,0.10058106852749044
edde414d-1213-4cb4-bbdd-6821e51affd4,4864.1451379676055,2.131641970540733,35.69126883025962,64.63144973125605,15.187431288985987,4.266419007363367,79.828978058151,89.01937363204298,0.047242630620399864
39ac3719-e307-451b-a761-b1714e9df124,3991.1911809170197,1.7004914701713,22.702143003865253,71.10486390203319,11.214873230515623,3.38709447414832,53.92973046043565,101.02128435046359,0.11546272600354657
6a07997c-1f10-4ef5-8101-745f01732d80,5281.635955460099,2.347879115066003,64.30704509979628,91.01549759584216,9.571871051035295,4.0347699850753305,108.5169900900031,116.37934768775187,0.06768343106238509
6a88c88b-7e8f-43f6-987d-d0240230e8de,4834.291815274084,2.1991696605639675,39.74049444557645,65.42538150870635,15.489207337374717,4.45773360237001,83.93481951941901,89.55875240950957,0.05449699875461815
b3ab937e-3969-4804-83fe-b1eaea3c5525,5297.865453305622,2.509775044414308,47.860541288861256,71.13008872118806,20.15817688975193,4.91607230902632,92.76055169255511,97.68183691503876,0.0343633472173823
