track_id,launch_spin_rate,apex_t,apex_x,apex_y,apex_z,landing_t,landing_x,landing_y,landing_z
1c26738f-44cc-4cd2-930f-c63ce8ae867e,4436.623843930006,1.6425901940097465,23.19496659353628,56.399520434417596,8.464654218641261,3.3242891514367416,62.703371952359575,81.06378664350949,-0.2139015713548229
d70047ed-bfee-4969-b670-ce988a464812,9086.938681520765,2.500698415578674,36.85486812186996,64.60925395070467,23.509038689212037,5.082166563741889,77.16261926722842,84.50153160249832,0.09438629117403141
097724ad-5813-4c99-8813-52dd13226549,5190.536666924163,1.9893257264196325,27.437726303571964,50.743373537059895,15.276376633308377,4.101076301718155,76.37751483034666,64.69599796538816,0.30433940980312524
ab886492-84fc-44db-aa4c-6400f3419047,10420.101400484698,2.7113571124940985,43.158761285009476,71.11283600864715,28.154180467831818,5.562450574357894,91.72429548380798,105.01917026534379,-0.26642672439782444
05ebea5f-219a-4cf8-843e-3272e9727971,9052.36346917247,2.3124716404197545,32.98572823350176,55.72687835801148,20.403315818784606,4.693451282024457,70.53521012351109,70.57708637929919,0.26359297458265707
edde414d-1213-4cb4-bbdd-6821e51affd4,3479.504280693901,2.0904973812940075,39.06258628561994,64.43773889755782,14.917133401630574,4.27895109829115,79.49155702129148,91.482885863012,-0.031045156566295917
39ac3719-e307-451b-a761-b1714e9df124,3821.910857423954,1.7191301293453276,19.006952736511586,71.58035853253577,8.895250752714453,3.4968026236289003,52.7028402888143,105.09912758324836,0.5551695376622845
6a07997c-1f10-4ef5-8101-745f01732d80,7226.861628280769,2.495524588155423,59.02283589993771,85.94616419379363,11.88637931464164,4.35677115452794,105.64204019859812,114.83967812382228,0.21430269122298973
6a88c88b-7e8f-43f6-987d-d0240230e8de,5312.2703331303765,2.208821333146485,41.09607799955488,66.8069602586251,15.742027565951005,4.443880570926175,86.3282223503582,90.46078212862909,0.04736142151664824
b3ab937e-3969-4804-83fe-b1eaea3c5525,5938.887615511743,2.4344464762422615,45.72880104615628,70.49627566671734,19.313247883318216,4.852881908293252,94.58432832160872,95.25647212207402,0.0510129058871982
f1f4a04a-f077-47f8-8d14-7bc208e83a9f,3536.7935084382057,2.0357302445670507,30.382943397273586,74.33966585768216,13.038966750791,4.098999770653892,67.67403209996937,114.13328033863024,0.041041199428806685
028127af-f64a-4db1-bce1-41a3321582be,6864.483777738867,2.416964319321545,42.298389664409385,67.51653020288086,19.2902658385608,4.792874317374565,90.46511235693615,89.5623162938877,0.13211935594419755
fce97d06-1f68-494a-9a2b-f400cac91069,4789.174205603668,1.769760524675502,19.648326513810723,44.3261453065477,10.591273380724433,3.1257718775375407,53.588402236241436,52.11412458282308,0.13311999480362124
624475e2-c7c6-4b86-a4d0-97133c80f41d,8951.992892448881,2.308275908431127,40.999488798465094,67.9281536600281,15.82283325346259,4.503089528392954,78.94762455991241,92.17742274983519,0.05625822242252787
808d7e44-c247-4f32-a9d0-6ccd065eff3c,9901.669725494525,2.4666584248406473,47.10980334016506,68.99170473727943,17.420324335208072,4.828703368191027,93.71568995234654,95.14906548177515,0.02792512491663368
ca9b0895-d247-43ae-9230-2541b596ae81,8528.276843621506,2.3999984834787043,43.53160328757551,67.01436334242146,16.70006438942447,4.698785547025531,84.094336194703,91.50357308728525,-0.09943644710701438
376e7357-1b90-4338-8109-53d01362a08c,8288.6995595524,2.4844968307297712,45.182463728178575,73.60069278457347,18.014720543791654,4.877074277120669,87.41582555709502,101.22034422630472,0.030598271347256123
931f729d-657c-4f9b-a264-ae0bf25baa7b,8798.198943766769,2.4560056672515125,43.804156467454725,72.59101417241294,17.313929948385272,4.8202815994812,82.80440799377823,97.62373603955363,0.1074808338543185
7dc15e25-97a4-425b-abc1-97692c4c15b7,9089.98620234432,2.357451968829656,39.89865251166273,66.035536432469,16.216340351450945,4.606160196002343,78.62972633150868,89.65203350551633,-0.003280453595449151
02d2cf8a-30d6-4eda-b043-e03ecf23d9f0,9407.150610557339,2.570137101839417,50.53816409382584,71.42605742691137,17.064252623004204,4.900422458866352,88.7508824350991,98.81035828925332,0.17726219307037538
cf3349aa-aa30-4043-8ac7-9aa2382f8a9e,8531.738502856162,2.5366639363423693,48.449303551277,76.0843475799117,16.598482445226463,4.923999436010886,82.75289045520391,104.60491903742323,0.2606737286949744
